Sample:float,Data:float
122764,-0.065568805
122765,-0.066918135
122766,-0.062870264
122767,-0.052750647
122768,-0.050726712
122769,-0.052075982
122770,-0.039257824
122771,-0.037908494
122772,-0.035884559
122773,-0.039257824
122774,-0.022391737
122775,-0.023066401
122776,-0.019693196
122777,-0.014296055
122778,-0.005525708
122779,-0.003501773
122780,-0.002827108
122781,0.016737461
122782,0.018086791
122783,0.022134602
122784,0.023483932
122785,0.039675295
122786,0.041024566
122787,0.043048501
122788,0.055192053
122789,0.059914589
122790,0.06261313
122791,0.060589194
122792,0.078129888
122793,0.075431347
122794,0.051818848
122795,0.075431347
122796,0.086225629
122797,0.084876299
122798,0.084876299
122799,0.094321311
122800,0.084201694
122801,0.087574899
122802,0.08892417
122803,0.085550964
122804,0.081503093
122805,0.09297204
122806,0.088249505
122807,0.086225629
122808,0.081503093
122809,0.09027344
122810,-0.006874979
122811,-0.019018531
122812,0.01403892
122813,0.017412126
122814,0.03630209
122815,0.01403892
122816,0.028881013
122817,0.030904949
122818,0.032928884
122819,0.045747101
122820,0.049794912
122821,0.054517448
122822,0.054517448
122823,0.071383476
122824,0.070034206
122825,0.072058141
122826,0.078129888
122827,0.082177758
122828,0.082852364
122829,0.080153823
122830,0.094321311
122831,0.090948105
122832,0.093646646
122833,0.09027344
122834,0.097019851
122835,0.093646646
122836,0.09162271
122837,0.102416992
122838,0.098369181
122839,0.096345246
122840,0.089598835
122841,0.102416992
122842,0.099043787
122843,0.094995975
122844,0.098369181
122845,0.099043787
122846,0.094995975
122847,0.089598835
122848,0.101742387
122849,0.095670581
122850,0.084876299
122851,0.08892417
122852,0.093646646
122853,0.089598835
122854,0.084201694
122855,0.09297204
122856,0.088249505
122857,0.085550964
122858,0.070034206
122859,0.08892417
122860,0.083527029
122861,0.080828488
122862,0.09027344
122863,0.085550964
122864,0.082852364
122865,0.074082077
122866,0.074756682
122867,0.086225629
122868,0.084201694
122869,0.084876299
122870,0.086900234
122871,0.083527029
122872,0.080153823
122873,0.09162271
122874,0.086900234
122875,0.084201694
122876,0.079479158
122877,0.088249505
122878,0.084201694
122879,0.080828488
122880,0.088249505
122881,0.083527029
122882,0.083527029
122883,0.077455282
122884,0.090948105
122885,0.085550964
122886,0.074756682
122887,0.080153823
122888,0.086900234
122889,0.083527029
122890,0.078804553
122891,0.089598835
122892,0.085550964
122893,0.083527029
122894,0.076780617
122895,0.08892417
122896,0.083527029
122897,0.082177758
122898,0.083527029
122899,0.084876299
122900,0.081503093
122901,0.075431347
122902,0.088249505
122903,0.081503093
122904,0.080153823
122905,0.074756682
122906,0.080153823
122907,0.076105952
122908,0.070034206
122909,0.076105952
122910,0.070034206
122911,0.065986335
122912,0.056541383
122913,0.065986335
122914,0.057215989
122915,0.052493513
122916,0.050469577
122917,0.047771037
122918,0.042373896
122919,0.032254219
122920,0.041699231
122921,0.032928884
122922,0.015388191
122923,0.020110667
122924,0.025507808
122925,0.016737461
122926,0.012014985
122927,0.01403892
122928,0.00999105
122929,-0.003501773
122930,-0.015645325
122931,-0.002152503
122932,-0.028463542
122933,-0.027788877
122934,-0.033186018
122935,-0.037908494
122936,-0.044654906
122937,-0.055449188
122938,-0.050726712
122939,-0.060171723
122940,-0.066918135
122941,-0.077712357
122942,-0.06894207
122943,-0.077712357
122944,-0.080410957
122945,-0.087157369
122946,-0.083109498
122947,-0.087832034
122948,-0.093229175
122949,-0.087832034
122950,-0.090530574
122951,-0.094578445
122952,-0.099975586
122953,-0.087832034
122954,-0.09390378
